logFC	logCPM	F	PValue	FDR	rank
HSCB	-0.313996277727324	1.3846865479452	2.26292773517629	0.135058692876472	0.29806033738803	-0.869477457779485
AC017035.2	-0.613728078097663	-0.756091679600323	2.26447307440904	0.134926686409852	0.297915676254774	-0.869902145106989
RP11-177C12.1	-0.532516945078025	0.022183183047598	2.26465309949777	0.134911317742827	0.297915676254774	-0.869951615731494
PCDHGA4	-0.739791957448502	-1.40648791585597	2.26555834583377	0.134834067246278	0.29783859488589	-0.870200364864267
CPSF2	-0.23932290408901	4.84808329282987	2.26584771857916	0.134809383761759	0.297819424556431	-0.870279876538743
RP11-66N24.3	-0.350341296763928	1.51093218244139	2.26587195700987	0.134807316456515	0.297819424556431	-0.870286536506462
TUBGCP3	-0.162091099802319	5.21891565468387	2.26706180152908	0.134705878222167	0.297696791206424	-0.870613452356084
RP11-167P11.2	-0.666765609955894	-1.12862885602909	2.27074686543426	0.134392261454393	0.297321507685572	-0.871625738011463
TXNDC16	-0.206333684841794	3.49647654533284	2.27226874357743	0.134262983235699	0.297106147229146	-0.872043707304469
IBTK	-0.248260750297028	4.7953275187679	2.27315184497523	0.134188031337206	0.297046263041009	-0.872286218563527
RDH11	-0.275007937478976	4.25693587740309	2.27454107107183	0.134070218594109	0.296820776632859	-0.872667682526163
RP11-216B9.9	-0.690163747386584	-1.38447645387045	2.27490063322713	0.134039745127851	0.296788621768092	-0.872766406632598
NEDD4L	-0.260993475717195	4.15375931739268	2.2816371068472	0.13347026320213	0.295668411626814	-0.874615483106729
RP13-554M15.5	-0.707255760518397	-1.19902257398799	2.28409685668865	0.133263004998548	0.295279590022979	-0.875290397884832
SUGP2	-0.177036101919306	5.86121208795203	2.28469746127596	0.133212453388971	0.295202731054182	-0.875455173173986
SMIM7	-0.189134245495729	2.99383611111405	2.28537373510503	0.133155558791664	0.29514694913583	-0.87564069852918
TBC1D23	-0.180286688884775	3.96967742286464	2.28746412666798	0.132979868646615	0.294898033104065	-0.87621410036702
LNX1	-0.644280249164554	-0.391966129259359	2.28759261773506	0.132969077965481	0.294898033104065	-0.876249342719619
RP11-152P23.2	-0.689733310223087	-1.11097695085919	2.2890479868342	0.132846925079866	0.294673451172505	-0.876648493465231
KIF21A	-0.762053532829468	0.70389981465127	2.28976739880094	0.132786589796502	0.294574733301538	-0.876845782433771
RP11-391L3.3	-0.360898590913343	1.63512043396915	2.29057243835767	0.132719109835894	0.294495253497056	-0.877066539842766
POLQ	-0.410787335078491	4.2018194761208	2.2908493034989	0.132695911420159	0.294478893226751	-0.877142458258541
ZNF436-AS1	-0.465458276589609	-0.0221302884631808	2.2917356292327	0.132621677346276	0.294349257163587	-0.877385483605239
RNF185	-0.312250508005802	1.54789763394808	2.29443107263415	0.132396208947956	0.294059280986341	-0.878124450368789
CTD-2026D20.2	-0.736634731195313	-1.3691694173851	2.29489500746752	0.132357445416698	0.294008277941258	-0.878251623592405
SH3D19	-0.702765649607764	1.1457908329636	2.29815223263129	0.13208565233752	0.293614839170537	-0.879144354596336
CKB	-0.451868711522797	3.02358418724114	2.29816804974343	0.132084334046462	0.293614839170537	-0.879148689127595
WSCD2	-0.907099278505955	-1.57640209527888	2.29971072940544	0.131955829405574	0.293431414146621	-0.87957141921618
THSD7B	-0.855660333043831	-1.28189768467788	2.29978895221187	0.13194931723572	0.293431414146621	-0.879592852670353
SH3BGR	-0.563510373013031	0.0557852293307572	2.30171311146001	0.131789242162782	0.293166075094446	-0.880120039362831
CUBN	-0.419034123165756	1.51257258223829	2.30356808733584	0.131635130102053	0.292920169688112	-0.880628192990604
HSPE1P13	-0.550163363376567	-0.248048656659001	2.30400246925416	0.131599070896201	0.292883089491269	-0.880747176877668
HGF	-0.569724899181989	2.93803136531092	2.30560015276586	0.131466538786322	0.292623128437305	-0.881184770897917
RP11-819C21.1	-0.502214653180485	0.108240040355315	2.30605431450273	0.131428892358245	0.292574330542196	-0.881309152185319
TBC1D9	-0.710646490479383	2.13261319574502	2.30760169909053	0.131300717677991	0.292549185201459	-0.8817329000892
PCDHGB4	-0.685235570632732	-0.812821117640978	2.30795528428054	0.131271448918523	0.292538816943218	-0.881829721172307
MYLK-AS1	-0.59504078472863	-0.374952237759255	2.31091373130818	0.131026845500937	0.29206367286553	-0.882639714584889
MBOAT1	-0.312712881699102	2.96193900835016	2.31093652824037	0.131024962655752	0.29206367286553	-0.882645955406349
MSH2	-0.256312272388394	4.57446247362133	2.31365147420233	0.130800947840608	0.291699908607146	-0.883389108913479
RP11-288C18.1	-0.435245038917618	0.195722483803134	2.31406342056258	0.130766995210852	0.29169187287547	-0.883501855450075
UAP1L1	-0.307929692455299	2.83878546272145	2.31536360498956	0.130659899161222	0.291490157486154	-0.883857681319495
IFT46	-0.302362410682922	2.61066039996456	2.31570364414265	0.13063190649563	0.291462651807037	-0.88395073483272
ARMCX4	-0.366906528036106	2.36375369634957	2.31964551210717	0.130307897658369	0.290844351640509	-0.885029261912067
PPP1R10	-0.208819035200501	5.93657303850948	2.32074797517615	0.130217440995114	0.290677320301954	-0.885330843566154
ZNF79	-0.286430382692498	2.14089469593871	2.32183440616577	0.13012836901775	0.290598450754674	-0.885628013470818
MAML1	-0.172195991799462	5.48528078532154	2.32295915522697	0.130036227865579	0.290447020540475	-0.885935637152878
VPS13C	-0.196701211321802	7.16017095188703	2.32311963300886	0.130023087279115	0.290447020540475	-0.885979526249425
CTSF	-0.461440103721425	2.95905659489528	2.32385013033738	0.129963290042235	0.290353812115009	-0.886179302951077
ZNF462	-0.410830341492505	4.11196133904899	2.3243151071412	0.129925244000248	0.290303667189796	-0.886306458897161
CCDC47	-0.174212756677504	5.58099800300304	2.32580506306943	0.129803415103179	0.290066284164759	-0.886713881180066
EMC2	-0.275875328921618	2.39016011824732	2.32676888959597	0.129724674708065	0.289959969605726	-0.886977409649567
GSPT1	-0.2011366035112	6.43007135356287	2.32731525718929	0.129680062786481	0.289895075484244	-0.887126787889524
PPP1R32	-0.565159402588171	0.164475254128537	2.32884972203281	0.129554863353871	0.289684799001302	-0.887546279412191
RP11-756A22.7	-0.608942336345625	-0.0445650748824866	2.33068595133641	0.129405221492266	0.289454545201116	-0.888048199559686
NEFM	-0.671941342281049	-0.538574516602374	2.33443109394749	0.129100617817415	0.289016397539275	-0.889071679390806
GAL3ST4	-0.571244504147319	0.207300000623706	2.33578860422032	0.128990406992738	0.288839168871344	-0.88944258694908
AGK	-0.214830337698533	3.44153045555395	2.33596468402827	0.1289761195458	0.288839168871344	-0.889490693650794
AHCTF1	-0.176007999790368	4.85444711168324	2.33858498962678	0.128763713552058	0.28850513928678	-0.890206506730826
CTC-550B14.7	-0.52412754253391	-0.026697178046002	2.33919361523201	0.128714433837422	0.288464191839906	-0.890372749253657
GTPBP10	-0.308018941743254	2.54929206904249	2.34030046256695	0.128624868120332	0.288298186699968	-0.890675057513409
AKR1E2	-0.409669033536836	1.34301467887448	2.34037931755534	0.128618489880222	0.288298186699968	-0.890696593808892
GKAP1	-0.259262165935934	2.89181695223366	2.34064518693697	0.12859698747721	0.288298186699968	-0.89076920510813
RP11-712P20.2	-0.370240924697601	1.67049270951896	2.34230678700848	0.128462695901943	0.288073493051743	-0.891222968177029
SNORA14B	-0.353125111151715	1.0371634606766	2.34481271724663	0.12826046362728	0.287724015331697	-0.891907194557517
SPIRE1	-0.400231561650007	3.14419369883985	2.34533258002234	0.128218554848817	0.287664681532045	-0.892049122357304
DHFR2	-0.512443379577248	0.938625956203892	2.3484450072329	0.127967968544051	0.287241008283196	-0.892898724300971
PTER	-0.351707447468717	2.81736536456268	2.34844867524442	0.127967673552278	0.287241008283196	-0.892899725437805
CYCS	-0.210466560666423	4.87670621101679	2.34858978751167	0.127956325489261	0.287241008283196	-0.89293824000596
AC009404.2	-0.506000758089561	-0.0758005518188401	2.34980242138702	0.127858853753283	0.287134630779759	-0.893269193307876
CUEDC1	-0.716327860088989	0.415875588211803	2.35076131342392	0.127781837013183	0.287030954024784	-0.893530872668475
SLC41A1	-0.271506486205765	3.4946195708798	2.35121568850917	0.127745360539287	0.286983661585785	-0.893654863629842
CXCL1	-0.774476378753239	0.461724363791034	2.35189158716916	0.127691122205872	0.286931095520693	-0.893839296245033
DLGAP5	-0.536842352285832	3.14639730345299	2.3535230050465	0.127560313795841	0.286671777670654	-0.894284421071954
SDCBP2	-0.54963949595265	-0.122833702207298	2.35484977087288	0.127454043834956	0.286502156037795	-0.894646380772614
NRG4	-0.704602889335896	-0.441204189046889	2.35726451992293	0.127260885278271	0.28617166806744	-0.89530505996094
FAM210B	-0.323478901011363	3.55694792153585	2.35894486019009	0.127126667298134	0.285973528177428	-0.895763338150765
AC002310.7	-0.779187392217004	-1.47998452722304	2.35968917253968	0.127067265902814	0.285874463053991	-0.895966314660468
ARID2	-0.170076205219032	5.99265758524051	2.36280384067006	0.126819031863964	0.285350489108178	-0.896815566538927
AC004893.11	-0.331619475329337	1.87988492554507	2.364194685906	0.126708359974001	0.285135949013932	-0.897194730256245
COL13A1	-0.975119614830456	-1.46274066135415	2.36441321704284	0.126690980962726	0.285131322418287	-0.897254301119229
CHRM3-AS2	-0.772717269231832	-1.11638944417305	2.36624874055879	0.126545114038068	0.284906410407788	-0.897754618480994
CYB561D2	-0.431736563213891	0.44343895827212	2.36738531203255	0.126454886722811	0.284737721701121	-0.898064383118752
NKILA	-0.674148685062967	-0.370617577020725	2.36826725574276	0.126384923018728	0.284634736156675	-0.898304731752325
ZFP37	-0.631313112301263	-0.532033273688978	2.36841193819433	0.126373449663068	0.284634736156675	-0.898344159249843
TMEM170A	-0.199780677217746	3.48357041273154	2.36934387664815	0.126299574769672	0.284629101043242	-0.898598111641788
B3GNT9	-0.569503858035614	0.692194878282669	2.37081780423644	0.126182835442235	0.284503841258828	-0.898999717831281
LGR6	-0.82709727172828	-0.723958800783206	2.37125123543301	0.126148529528284	0.284487063281429	-0.899117807544141
STAG3L3	-0.296121569909471	1.88315131618753	2.3726973526439	0.126034145747385	0.284340856458213	-0.899511777892944
MYOZ3	-0.457762521481893	1.13911344585117	2.37422644025556	0.125913326067837	0.284171639960013	-0.899928303796357
C1QTNF1	-0.776111510529333	-0.6928601374269	2.37450701115952	0.125891171115732	0.28415610287743	-0.900004726366871
MAST2	-0.186644461287917	3.98488808545314	2.37495907305592	0.125855483797465	0.284110013648336	-0.900127856547141
MIR621	-0.68306638225668	-0.580571760072788	2.37756083613994	0.125650312637845	0.283784563365095	-0.900836426476722
PUS7L	-0.246120042244442	4.50633400093851	2.37766585893107	0.125642038595459	0.283784563365095	-0.900865025603872
ANKRD42	-0.226226615752204	3.56178142336832	2.38122353630151	0.125362114441185	0.283284487054894	-0.901833691376778
LYST	-0.282603260402838	5.28798979317529	2.3819815505904	0.125302563200361	0.283205404595204	-0.902040044948493
MT-ATP6	-0.195235694255257	9.60848349158712	2.38514476708822	0.125054396967382	0.28278189558501	-0.90290103368078
MAGOH2P	-0.583218406794617	-1.06492218081354	2.38533252370444	0.125039684127594	0.28278189558501	-0.902952132092326
TAF6L	-0.289427809312313	1.87236630362438	2.38595110714215	0.124991224924938	0.282707756582381	-0.903120475795544
CD9	-0.625498176754758	3.00832929711682	2.38612692143458	0.124977455661842	0.282707756582381	-0.9031683211094
NRAV	-0.430919552980172	0.577946010933446	2.38625956385399	0.12496706862196	0.282707756582381	-0.903204417392122
PPARGC1B	-0.258508920205689	4.04782802445451	2.38661458662542	0.124939272063826	0.282693333482936	-0.903301028721233
YPEL1	-0.319975596473174	2.60512896374437	2.38803642655358	0.124828018502757	0.282510309936669	-0.903687923344226
MBOAT2	-0.295510691325454	4.15714221520924	2.38904003167832	0.124749557227633	0.282435790350626	-0.903960987138936
CBY1	-0.417660372508692	0.99309140158706	2.38906504265967	0.12474760259109	0.282435790350626	-0.903967791928742
EPDR1	-0.380765834502109	3.12983789442861	2.38918246436033	0.124738426411996	0.282435790350626	-0.903999738919629
TENM4	-0.862622289673749	-0.191916701035241	2.39064911409292	0.124623875676858	0.282254269546613	-0.904398746750811
MGME1	-0.281977807550813	2.57880451328914	2.39119964059638	0.124580908039561	0.282191300888636	-0.904548507984808
RFPL1S	-0.640172597675117	0.143538946821051	2.39354313225967	0.124398188668225	0.281846036130322	-0.905185943255503
POLR3H	-0.258530422189197	3.9313980410784	2.39424048506104	0.124343874989663	0.281825922753671	-0.905375602623281
PDGFD	-0.526412530139082	1.87190656172519	2.39607440145315	0.124201166544451	0.281605374321815	-0.905874325081833
SETD6	-0.262480789996965	2.92568139656718	2.39646905545359	0.12417048011633	0.281570106508001	-0.905981639637656
MTND5P14	-0.653141920910585	-0.865074455907689	2.39781627189352	0.124065791058386	0.281419273554231	-0.906347950996273
KCNJ2	-0.672636349759553	0.0861379240541864	2.39792537233629	0.124057317455633	0.281419273554231	-0.906377614004614
APC2	-0.527900972872542	1.05369557155476	2.39798036535474	0.124053046509473	0.281419273554231	-0.90639256580526
DEPDC1B	-0.370041074789624	2.83333751815743	2.39809686055719	0.124043999638367	0.281419273554231	-0.906424238944964
C1orf56	-0.406803413818427	0.479287239672402	2.39859534354483	0.124005296441787	0.281419273554231	-0.906559765109392
C3orf52	-0.633665457092751	0.161938632929691	2.39986967549758	0.123906416432039	0.281279809316504	-0.906906203318247
ZNF704	-0.42851336786566	4.31777087115214	2.4011302806976	0.123808688620675	0.281160858903285	-0.907248876417628
MYO3A	-0.874828422788785	-0.88255760901628	2.40234081707335	0.123714923812591	0.281050824356573	-0.907577907981891
AF131215.2	-0.520443258001496	0.704509465208795	2.40305456135245	0.12365967650914	0.280959616664478	-0.90777189394
PC	-0.457997221616112	1.28965953441731	2.40307809458122	0.123657855393658	0.280959616664478	-0.907778289769675
SNX16	-0.302773302837551	2.43001962830413	2.40535952590067	0.123481450007187	0.28069176908548	-0.908398279364685
VCPKMT	-0.259633071945214	2.4758938069305	2.40730664060079	0.123331118120526	0.28045282243514	-0.908927331166222
SNORD14E	-0.609801863064411	-0.479357859836659	2.40794316517955	0.123282018199382	0.280375433225873	-0.909100264574513
SV2C	-0.694429730203271	-0.966881505153923	2.40834137621987	0.123251312346442	0.28033986311485	-0.909208447776626
ZNF333	-0.243205828612004	3.12427659660114	2.4112765850348	0.123025244470142	0.27989408840939	-0.910005763282883
UTP6	-0.213046375459339	4.52310982917135	2.41261052192861	0.122922659323201	0.279729099264538	-0.910368052736366
MINDY4	-0.584761597498195	-0.321247144140308	2.41290423007792	0.122900084872684	0.279711934847225	-0.910447817197144
HSD17B1	-0.52049214981265	0.0309893577422441	2.41349134814174	0.122854972835176	0.279643465995958	-0.910607259768623
CHUK	-0.226164429852989	3.61054104342325	2.41488489564343	0.122747972024639	0.279434091440479	-0.9109856743234
RPS4XP16	-0.440611385863722	-0.875033315296148	2.41510991367719	0.122730704262461	0.279428966709394	-0.911046773673897
CHMP4C	-0.749838832891028	0.149537954988996	2.41747592884224	0.122549302414664	0.279084251539844	-0.911689156532054
DOCK10	-0.244657262123409	5.60561013723898	2.41761935591622	0.122538315566013	0.279084251539844	-0.91172809385402
HERC2P3	-0.571137271928013	1.31976757267563	2.418168050227	0.122496294498341	0.27903183352003	-0.911877048468946
AGER	-0.346351524992229	1.70717550544372	2.42016738788522	0.122343314414865	0.27871748220272	-0.912419758163959
U6_7	-0.705106108518363	-0.859272822323226	2.42132421751593	0.122254897020933	0.278550155964923	-0.912733735831547
LINC00243	-0.858964493379743	-1.52545235153989	2.42183450305209	0.122215918277566	0.278495445421129	-0.912872224781885
HNRNPA1P53	-0.712027333396904	-1.3378747588076	2.42273206308449	0.122147390941973	0.278373380361083	-0.913115805085184
EIF2B3	-0.333354898751358	2.78149585490781	2.4239606401406	0.122053660807899	0.278227921145826	-0.913449190070417
RPL21P123	-0.681224099965944	-0.604873866986281	2.42499583787106	0.121974746502335	0.278150255259247	-0.913730075800253
TUBB3	-0.652201817525206	-0.95930646509751	2.42580154414775	0.121913366184025	0.278070675861774	-0.913948677140095
RCL1	-0.23722094198863	3.73993808404013	2.42593210566943	0.12190342300691	0.278070675861774	-0.913984099368158
STRADA	-0.3066786336847	2.85298182955355	2.42593960990115	0.121902851534578	0.278070675861774	-0.913986135306574
RP11-357N13.6	-0.450558073627756	0.725956910112161	2.4263733876779	0.121869823011377	0.278070675861774	-0.914103819583422
ZCCHC17	-0.23190564834134	3.96318815981655	2.42714476738637	0.121811113727739	0.278015602139797	-0.914313086001673
